branch,marks,caste,Cap_round_no,status,college_name
Mechanical Engineering,68.2,TLOPENO,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,DEFOPENS,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,DEFOBCS,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,EWS,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,ORPHAN,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,PWD,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,84.2,DEF28535,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,DEFR,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,GOVERNMENT,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,MAHARASHTRA,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,CAP,2,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,SSC,2,Government-Autonomous,"Government Polytechnic, Amravati"
Civil Engineering,88.8,NGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NGSCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NGSTH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NGNTAH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NGNTBH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,88.8,NLOBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,TGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,TGNTDH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,TGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,TLSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,62.8,NGSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,62.8,NLSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NGSCO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NGSTO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NGOBCO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NGSEBCO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NLOPENO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.8,NLOBCO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,74.6,TGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,74.8,TLOBCO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,82.4,TGNTAO,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,DEFOPENS,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,EWS,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,TFWS,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,ORPHAN,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,PWD,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.6,DEF16224,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,NGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,NGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,NGSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,89.4,TLSCH,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.0,NGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.0,NGSCO,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.0,NLOPENO,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,DEFOPENS,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,ORPHAN,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,PWD,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.4,DEF1543,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.4,NGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.4,NGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.4,NLOPENH,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,TGSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.6,NGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.6,NLSTO,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,DEFOPENS,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,TFWS,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,ORPHAN,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,PWD,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,DEF11856,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,NGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,NGSCH,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,NGSTH,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,NLSTH,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,TGNTDH,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,90.0,NGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,90.0,NGSTO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,90.0,NGNTDO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,90.0,NGOBCO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,90.0,NGSEBCO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,82.0,TGNTCO,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,DEFOPENS,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,EWS,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,ORPHAN,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,PWD,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,92.4,DEF4102,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NGSCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NGSTH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NGSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLOPENH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLSCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLSTH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLNTAH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLNTBH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLOBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,NLSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,PWDOPENH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.2,PWDOBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,PWD,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,DEF25285,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TGOPENH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TGSTH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TGNTDH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TGOBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TLOBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,81.0,TLSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,71.2,NGSEBCH,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NGSCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NGSTO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NGNTBO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NGOBCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NLOPENO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NLSTO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NLOBCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,NLSEBCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,72.4,TGOPENO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,75.2,TGSCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.4,TGSEBCO,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,DEFOPENS,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,DEFOBCS,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,TFWS,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,ORPHAN,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,PWD,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.0,DEF25464,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,2,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,2,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,85.2,NGOPENH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.2,NGSCH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.2,NGNTBH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.2,NGNTCH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.2,NLOBCH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,56.0,PWDOPENH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,88.0,TGOPENH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,88.0,TGNTDH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,88.0,TLOPENH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,88.0,TLOBCH,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NGOPENO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NGNTBO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NGNTDO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NGOBCO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NLOPENO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,83.0,NLOBCO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,TGOPENO,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,DEFOPENS,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,TFWS,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,ORPHAN,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,PWD,2,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,DEF25525,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,2,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,2,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGOPENH,2,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGOBCH,2,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLOPENH,2,Government,"Government Polytechnic, Washim"
Information Technology,91.2,PWDOPENH,2,Government,"Government Polytechnic, Washim"
Information Technology,90.4,PWD,2,Government,"Government Polytechnic, Washim"
Information Technology,90.4,DEF8419,2,Government,"Government Polytechnic, Washim"
Information Technology,88.2,NGNTCH,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGOPENO,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGSCO,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGSTO,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGOBCO,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NLSTO,2,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NLOBCO,2,Government,"Government Polytechnic, Washim"
Information Technology,80.6,TGOBCO,2,Government,"Government Polytechnic, Washim"
Information Technology,,DEFR,2,Government,"Government Polytechnic, Washim"
Information Technology,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Information Technology,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Information Technology,,CAP,2,Government,"Government Polytechnic, Washim"
Information Technology,,SSC,2,Government,"Government Polytechnic, Washim"
Information Technology,90.2,DEFOPENS,2,Government,"Government Polytechnic, Washim"
Information Technology,90.2,EWS,2,Government,"Government Polytechnic, Washim"
Information Technology,90.2,ORPHAN,2,Government,"Government Polytechnic, Washim"
Information Technology,90.2,PWD,2,Government,"Government Polytechnic, Washim"
Information Technology,90.2,DEF8912,2,Government,"Government Polytechnic, Washim"
Information Technology,,DEFR,2,Government,"Government Polytechnic, Washim"
Information Technology,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Information Technology,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Information Technology,,CAP,2,Government,"Government Polytechnic, Washim"
Information Technology,,SSC,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NGOPENH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NGSTH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NGNTAH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NGOBCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NLOPENH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NLSCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NLSTH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,NLOBCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.6,PWDOPENH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,PWD,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,DEF23854,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,66.17,TLOPENH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,74.4,NGSEBCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,74.4,NLSEBCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.2,TGSEBCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.2,TLSCH,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,DEFR,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,CAP,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,SSC,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NGOPENO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NGSTO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NGNTAO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NGOBCO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NGSEBCO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NLSCO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,NLOBCO,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,DEFOPENS,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,TFWS,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,ORPHAN,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,PWD,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,85.4,DEF24105,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,DEFR,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,CAP,2,Government,"Government Polytechnic, Washim"
Electrical Engineering,,SSC,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,NGOPENH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,NGSTH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,NGOBCH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,NLOPENH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,NLSTH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,PWDOPENH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,84.8,PWD,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,84.8,DEF26289,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,55.8,TLSEBCH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,77.6,NGNTCH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,77.6,NLSEBCH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.0,TGNTDH,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,DEFR,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,CAP,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,SSC,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGOPENO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGSCO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGSTO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGOBCO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGSEBCO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NLOPENO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NLOBCO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NLSEBCO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,78.8,TGNTAO,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.0,DEFOPENS,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.0,TFWS,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.0,ORPHAN,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.0,PWD,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.0,DEF18318,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,DEFR,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,CAP,2,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,SSC,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGSTH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGNTAH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGNTCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGOBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NGSEBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NLOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NLSTH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NLOBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,NLSEBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.2,PWDOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,71.2,PWD,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,71.2,DEF81489,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,67.8,NGSEBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,67.8,NLOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,67.8,NLNTAH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,81.0,TGOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,81.0,TGSTH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,81.0,TGOBCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,81.0,TLOPENH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,,DEFR,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,,GOVERNMENT,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,,MAHARASHTRA,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,,CAP,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,,SSC,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,64.8,TLSCH,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NGOPENO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NGSTO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NGNTDO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NGOBCO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NGSEBCO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NLOPENO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NLOBCO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,74.4,NLSEBCO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,87.8,TGOPENO,2,Government,"Government Polytechnic, Washim"
Automobile Engineering,60.4,TGNTBO,2,Government,"Government Polytechnic, Washim"
