branch,marks,caste,Cap_round_no,status,college_name
Civil Engineering,89.0,NGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NLSCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NLSTH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NLNTCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,NLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,PWDOPENH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,89.0,PWDRSCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,93.4,TGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,93.4,TGSCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,93.4,TGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,77.8,NLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,85.4,TGNTDH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,81.6,TLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NGSCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NLSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.4,TGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,TLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,84.2,TGNTAO,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,79.6,EWS,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,79.6,TFWS,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGSCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGSTH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGNTAH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGNTBH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGNTCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLSCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLSTH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLNTDH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,NLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,94.0,PWDOPENH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.6,TGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.6,TGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.6,TGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.6,TLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,89.0,TLSCH,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NGSCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NLSCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NLNTAO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NLNTCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,93.2,NLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.2,TGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,91.2,TGNTBO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,72.4,TGSTO,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,87.8,EWS,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,87.8,TFWS,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGSCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGSTH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGNTAH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGNTCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGNTDH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLSCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLSTH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLNTBH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,NLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,90.4,PWDOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,93.0,TGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,93.0,TGSCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,93.0,TGNTBH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,93.0,TLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,86.0,TGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGSCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGSTO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGNTCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NLSCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,89.0,NLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,87.6,TGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,87.6,TGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,85.0,TLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,80.6,EWS,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,80.6,TFWS,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGSCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGNTAH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGNTCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NLSCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NLNTAH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,NLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.4,PWDOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.6,TGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.6,TGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.6,TLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,91.6,TLSCH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,86.4,TGNTDH,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NGSCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NGNTDO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NLSCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,NLSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,83.4,TGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,79.6,TGNTBO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.4,TGNTCO,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,78.8,EWS,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,78.8,TFWS,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGSCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGNTAH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGNTBH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGNTCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGNTDH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NLSCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NLNTBH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,NLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.8,PWDOPENH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.6,TGOPENH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.6,TGSCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.6,TGOBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.6,TLOPENH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.6,TLOBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,57.8,NGSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,57.8,NLNTAH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,57.8,NLNTCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,66.2,TGNTCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,80.8,TGNTAH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,80.8,TGNTDH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,77.4,TLSEBCH,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGSCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGNTAO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGNTBO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGNTCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NLSCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,85.8,NLOBCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,82.4,TGOPENO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,82.4,TGOBCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,67.6,TGSCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,67.6,TLOPENO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,79.2,TGSEBCO,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,52.71,EWS,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,52.71,TFWS,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,1,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,1,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,86.0,NGOPENH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGSCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGSTH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGNTAH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGNTBH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGNTCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGOBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NGSEBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLOPENH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLSCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLSTH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLNTAH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLOBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,86.0,NLSEBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,83.4,TGOPENH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,71.2,NLNTCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,70.6,TGOBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,70.6,TLOPENH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Washim"
Civil Engineering,89.2,TGSCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,89.2,TGNTDH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,89.2,TLOBCH,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGOPENO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGSCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGSTO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGNTBO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGNTDO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGOBCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NGSEBCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NLOPENO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NLSCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NLOBCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,85.0,NLSEBCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,75.6,TGOPENO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,84.4,TGSEBCO,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Washim"
Civil Engineering,66.33,EWS,1,Government,"Government Polytechnic, Washim"
Civil Engineering,66.33,TFWS,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,1,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGOPENH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGSCH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGSTH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGNTAH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGNTDH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGOBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NGSEBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLOPENH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLSCH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLSTH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLNTBH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,NLOBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,PWDOPENH,1,Government,"Government Polytechnic, Washim"
Information Technology,91.2,PWDROBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,90.8,TGOPENH,1,Government,"Government Polytechnic, Washim"
Information Technology,90.8,TGSCH,1,Government,"Government Polytechnic, Washim"
Information Technology,90.8,TLOBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,79.6,NGSTH,1,Government,"Government Polytechnic, Washim"
Information Technology,79.6,NGNTCH,1,Government,"Government Polytechnic, Washim"
Information Technology,79.6,NGSEBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,79.6,NLSEBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,94.6,TGNTBH,1,Government,"Government Polytechnic, Washim"
Information Technology,94.6,TGSEBCH,1,Government,"Government Polytechnic, Washim"
Information Technology,,DEFR,1,Government,"Government Polytechnic, Washim"
Information Technology,,GOVERNMENT,1,Government,"Government Polytechnic, Washim"
Information Technology,,MAHARASHTRA,1,Government,"Government Polytechnic, Washim"
Information Technology,,CAP,1,Government,"Government Polytechnic, Washim"
Information Technology,,SSC,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGOPENO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGSCO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGSTO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGNTCO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGOBCO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NGSEBCO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NLOPENO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NLSCO,1,Government,"Government Polytechnic, Washim"
Information Technology,92.2,NLOBCO,1,Government,"Government Polytechnic, Washim"
Information Technology,83.8,TGOPENO,1,Government,"Government Polytechnic, Washim"
Information Technology,83.8,TGOBCO,1,Government,"Government Polytechnic, Washim"
Information Technology,83.8,TLOPENO,1,Government,"Government Polytechnic, Washim"
Information Technology,81.4,EWS,1,Government,"Government Polytechnic, Washim"
Information Technology,81.4,TFWS,1,Government,"Government Polytechnic, Washim"
Information Technology,,DEFR,1,Government,"Government Polytechnic, Washim"
Information Technology,,GOVERNMENT,1,Government,"Government Polytechnic, Washim"
Information Technology,,MAHARASHTRA,1,Government,"Government Polytechnic, Washim"
Information Technology,,CAP,1,Government,"Government Polytechnic, Washim"
Information Technology,,SSC,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NGOPENH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NGSCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NGNTAH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NGNTBH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NGOBCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NLOPENH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NLSCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NLNTDH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,87.6,NLOBCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,66.4,TGOPENH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,66.4,TGOBCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,66.4,TLSCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.4,NGSEBCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.4,NLSEBCH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.4,PWDOPENH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,78.8,TLOPENH,1,Government,"Government Polytechnic, Washim"
Electrical Engineering,,DEFR,1,Government,"Government Polytechnic, Washim"
